#start1	start2	end1	end2	size2	name2
34116	9254	34183	9321	23933	NODE_6_length_23933_cov_1.032265
34221	9356	34287	9422	23933	NODE_6_length_23933_cov_1.032265
34287	9421	34340	9474	23933	NODE_6_length_23933_cov_1.032265
34361	9499	34447	9585	23933	NODE_6_length_23933_cov_1.032265
34520	9666	34590	9736	23933	NODE_6_length_23933_cov_1.032265
34732	9886	34800	9954	23933	NODE_6_length_23933_cov_1.032265
34796	9952	34902	10058	23933	NODE_6_length_23933_cov_1.032265
34911	10068	34987	10144	23933	NODE_6_length_23933_cov_1.032265
34970	10130	35319	10479	23933	NODE_6_length_23933_cov_1.032265
35319	10478	35357	10516	23933	NODE_6_length_23933_cov_1.032265
35341	10499	35392	10550	23933	NODE_6_length_23933_cov_1.032265
35392	10548	35447	10603	23933	NODE_6_length_23933_cov_1.032265
35446	10604	35645	10803	23933	NODE_6_length_23933_cov_1.032265
35677	10837	35773	10933	23933	NODE_6_length_23933_cov_1.032265
35833	10992	35880	11039	23933	NODE_6_length_23933_cov_1.032265
36098	11269	36179	11350	23933	NODE_6_length_23933_cov_1.032265
36203	11380	36275	11452	23933	NODE_6_length_23933_cov_1.032265
36290	11468	36324	11502	23933	NODE_6_length_23933_cov_1.032265
36539	11714	36598	11773	23933	NODE_6_length_23933_cov_1.032265
36565	11737	36674	11846	23933	NODE_6_length_23933_cov_1.032265
36674	11845	36722	11893	23933	NODE_6_length_23933_cov_1.032265
36720	11892	36789	11961	23933	NODE_6_length_23933_cov_1.032265
36836	12007	36906	12077	23933	NODE_6_length_23933_cov_1.032265
36934	12105	36990	12161	23933	NODE_6_length_23933_cov_1.032265
36990	12162	37039	12211	23933	NODE_6_length_23933_cov_1.032265
37059	12233	37120	12294	23933	NODE_6_length_23933_cov_1.032265
37174	12353	37234	12413	23933	NODE_6_length_23933_cov_1.032265
37232	12412	37276	12456	23933	NODE_6_length_23933_cov_1.032265
37262	12445	37313	12496	23933	NODE_6_length_23933_cov_1.032265
37315	12497	37355	12537	23933	NODE_6_length_23933_cov_1.032265
37353	12534	37396	12577	23933	NODE_6_length_23933_cov_1.032265
37535	12714	37575	12754	23933	NODE_6_length_23933_cov_1.032265
37618	12796	37664	12842	23933	NODE_6_length_23933_cov_1.032265
37682	12862	37750	12930	23933	NODE_6_length_23933_cov_1.032265
37751	12929	37894	13072	23933	NODE_6_length_23933_cov_1.032265
37948	13128	38007	13187	23933	NODE_6_length_23933_cov_1.032265
38059	13244	38119	13304	23933	NODE_6_length_23933_cov_1.032265
38183	13373	38244	13434	23933	NODE_6_length_23933_cov_1.032265
38284	13483	38340	13539	23933	NODE_6_length_23933_cov_1.032265
38358	13561	38411	13614	23933	NODE_6_length_23933_cov_1.032265
38413	13620	38471	13678	23933	NODE_6_length_23933_cov_1.032265
38484	13692	38620	13828	23933	NODE_6_length_23933_cov_1.032265
38635	13846	38696	13907	23933	NODE_6_length_23933_cov_1.032265
38702	13915	38805	14018	23933	NODE_6_length_23933_cov_1.032265
38865	14068	38902	14105	23933	NODE_6_length_23933_cov_1.032265
38913	14117	39017	14221	23933	NODE_6_length_23933_cov_1.032265
39143	14353	39212	14422	23933	NODE_6_length_23933_cov_1.032265
39221	14437	39257	14473	23933	NODE_6_length_23933_cov_1.032265
39304	14525	39340	14561	23933	NODE_6_length_23933_cov_1.032265
39368	14594	39403	14629	23933	NODE_6_length_23933_cov_1.032265
39502	14728	39562	14788	23933	NODE_6_length_23933_cov_1.032265
39593	14819	39664	14890	23933	NODE_6_length_23933_cov_1.032265
39792	15014	39892	15114	23933	NODE_6_length_23933_cov_1.032265
39883	15102	39947	15166	23933	NODE_6_length_23933_cov_1.032265
40131	15349	40174	15392	23933	NODE_6_length_23933_cov_1.032265
40175	15392	40241	15458	23933	NODE_6_length_23933_cov_1.032265
40262	15482	40323	15543	23933	NODE_6_length_23933_cov_1.032265
40324	15545	40381	15602	23933	NODE_6_length_23933_cov_1.032265
40468	15692	40585	15809	23933	NODE_6_length_23933_cov_1.032265
40587	15810	40646	15869	23933	NODE_6_length_23933_cov_1.032265
40725	15947	40805	16027	23933	NODE_6_length_23933_cov_1.032265
40824	16047	40924	16147	23933	NODE_6_length_23933_cov_1.032265
40979	16204	41040	16265	23933	NODE_6_length_23933_cov_1.032265
41103	16322	41236	16455	23933	NODE_6_length_23933_cov_1.032265
41272	16494	41331	16553	23933	NODE_6_length_23933_cov_1.032265
41323	16547	41382	16606	23933	NODE_6_length_23933_cov_1.032265
41385	16605	41451	16671	23933	NODE_6_length_23933_cov_1.032265
41474	16690	41512	16728	23933	NODE_6_length_23933_cov_1.032265
41547	16764	41618	16835	23933	NODE_6_length_23933_cov_1.032265
41616	16835	41704	16923	23933	NODE_6_length_23933_cov_1.032265
41704	16921	41779	16996	23933	NODE_6_length_23933_cov_1.032265
41778	16994	41858	17074	23933	NODE_6_length_23933_cov_1.032265
41874	17091	41920	17137	23933	NODE_6_length_23933_cov_1.032265
42018	17240	42090	17312	23933	NODE_6_length_23933_cov_1.032265
42280	17507	42384	17611	23933	NODE_6_length_23933_cov_1.032265
42379	17609	42429	17659	23933	NODE_6_length_23933_cov_1.032265
42429	17661	42465	17697	23933	NODE_6_length_23933_cov_1.032265
42639	17849	42740	17950	23933	NODE_6_length_23933_cov_1.032265
42739	17948	42795	18004	23933	NODE_6_length_23933_cov_1.032265
42800	18012	42832	18044	23933	NODE_6_length_23933_cov_1.032265
42846	18057	42912	18123	23933	NODE_6_length_23933_cov_1.032265
42932	18145	43068	18281	23933	NODE_6_length_23933_cov_1.032265
43074	18288	43154	18368	23933	NODE_6_length_23933_cov_1.032265
43150	18366	43201	18417	23933	NODE_6_length_23933_cov_1.032265
43189	18403	43233	18447	23933	NODE_6_length_23933_cov_1.032265
43225	18440	43342	18557	23933	NODE_6_length_23933_cov_1.032265
43507	18718	43561	18772	23933	NODE_6_length_23933_cov_1.032265
43575	18782	43700	18907	23933	NODE_6_length_23933_cov_1.032265
43702	18910	43755	18963	23933	NODE_6_length_23933_cov_1.032265
43801	19010	43865	19074	23933	NODE_6_length_23933_cov_1.032265
43884	19097	43966	19179	23933	NODE_6_length_23933_cov_1.032265
44073	19288	44104	19319	23933	NODE_6_length_23933_cov_1.032265
44139	19356	44255	19472	23933	NODE_6_length_23933_cov_1.032265
44234	19454	44363	19583	23933	NODE_6_length_23933_cov_1.032265
44472	19687	44570	19785	23933	NODE_6_length_23933_cov_1.032265
44721	19936	44829	20044	23933	NODE_6_length_23933_cov_1.032265
45035	20261	45114	20340	23933	NODE_6_length_23933_cov_1.032265
45163	20386	45245	20468	23933	NODE_6_length_23933_cov_1.032265
45272	20498	45335	20561	23933	NODE_6_length_23933_cov_1.032265
45425	20650	45473	20698	23933	NODE_6_length_23933_cov_1.032265
45473	20697	45508	20732	23933	NODE_6_length_23933_cov_1.032265
45531	20752	45585	20806	23933	NODE_6_length_23933_cov_1.032265
45637	20861	45726	20950	23933	NODE_6_length_23933_cov_1.032265
45837	21058	45921	21142	23933	NODE_6_length_23933_cov_1.032265
46031	21254	46106	21329	23933	NODE_6_length_23933_cov_1.032265
46077	21297	46135	21355	23933	NODE_6_length_23933_cov_1.032265
46137	21359	46243	21465	23933	NODE_6_length_23933_cov_1.032265
46243	21464	46301	21522	23933	NODE_6_length_23933_cov_1.032265
46376	21600	46440	21664	23933	NODE_6_length_23933_cov_1.032265
46424	21650	46473	21699	23933	NODE_6_length_23933_cov_1.032265
46530	21756	46647	21873	23933	NODE_6_length_23933_cov_1.032265
46669	21895	46705	21931	23933	NODE_6_length_23933_cov_1.032265
46742	21968	46777	22003	23933	NODE_6_length_23933_cov_1.032265
46902	22123	46997	22218	23933	NODE_6_length_23933_cov_1.032265
47019	22238	47134	22353	23933	NODE_6_length_23933_cov_1.032265
47196	22418	47238	22460	23933	NODE_6_length_23933_cov_1.032265
47274	22491	47350	22567	23933	NODE_6_length_23933_cov_1.032265
47383	22601	47452	22670	23933	NODE_6_length_23933_cov_1.032265
47538	22758	47638	22858	23933	NODE_6_length_23933_cov_1.032265
47707	22932	47786	23011	23933	NODE_6_length_23933_cov_1.032265
47787	23017	47821	23051	23933	NODE_6_length_23933_cov_1.032265
47871	23101	47929	23159	23933	NODE_6_length_23933_cov_1.032265
47953	23183	47996	23226	23933	NODE_6_length_23933_cov_1.032265
47997	23225	48059	23287	23933	NODE_6_length_23933_cov_1.032265
48064	23286	48116	23338	23933	NODE_6_length_23933_cov_1.032265
48124	23345	48176	23397	23933	NODE_6_length_23933_cov_1.032265
48195	23415	48245	23465	23933	NODE_6_length_23933_cov_1.032265
48248	23472	48315	23539	23933	NODE_6_length_23933_cov_1.032265
48346	23560	48396	23610	23933	NODE_6_length_23933_cov_1.032265
48402	23615	48483	23696	23933	NODE_6_length_23933_cov_1.032265
48532	23745	48580	23793	23933	NODE_6_length_23933_cov_1.032265
48582	23798	48625	23841	23933	NODE_6_length_23933_cov_1.032265
376709	9537	376755	9583	23933	NODE_6_length_23933_cov_1.032265
1942253	23105	1942329	23181	23933	NODE_6_length_23933_cov_1.032265
3572401	230	3572493	322	18105	NODE_7_length_18105_cov_1.001111
3572747	613	3572782	648	18105	NODE_7_length_18105_cov_1.001111
3573107	1003	3573239	1135	18105	NODE_7_length_18105_cov_1.001111
3573399	1308	3573442	1351	18105	NODE_7_length_18105_cov_1.001111
3573459	1370	3573543	1454	18105	NODE_7_length_18105_cov_1.001111
3573539	1451	3573684	1596	18105	NODE_7_length_18105_cov_1.001111
3573697	1611	3573774	1688	18105	NODE_7_length_18105_cov_1.001111
3573787	1706	3573897	1816	18105	NODE_7_length_18105_cov_1.001111
3573960	1887	3574055	1982	18105	NODE_7_length_18105_cov_1.001111
3574218	2153	3574264	2199	18105	NODE_7_length_18105_cov_1.001111
3574415	2355	3574527	2467	18105	NODE_7_length_18105_cov_1.001111
3574774	2779	3574813	2818	18105	NODE_7_length_18105_cov_1.001111
3574812	2816	3574853	2857	18105	NODE_7_length_18105_cov_1.001111
3574855	2857	3574934	2936	18105	NODE_7_length_18105_cov_1.001111
3574923	2928	3574961	2966	18105	NODE_7_length_18105_cov_1.001111
3574958	2961	3575041	3044	18105	NODE_7_length_18105_cov_1.001111
3575193	3203	3575262	3272	18105	NODE_7_length_18105_cov_1.001111
3575341	3355	3575435	3449	18105	NODE_7_length_18105_cov_1.001111
3575556	3576	3575609	3629	18105	NODE_7_length_18105_cov_1.001111
3575667	3689	3575704	3726	18105	NODE_7_length_18105_cov_1.001111
3575739	3761	3575810	3832	18105	NODE_7_length_18105_cov_1.001111
3575847	3867	3575901	3921	18105	NODE_7_length_18105_cov_1.001111
3575927	3951	3575983	4007	18105	NODE_7_length_18105_cov_1.001111
3575993	4015	3576046	4068	18105	NODE_7_length_18105_cov_1.001111
3576118	4144	3576231	4257	18105	NODE_7_length_18105_cov_1.001111
3576230	4258	3576285	4313	18105	NODE_7_length_18105_cov_1.001111
3576351	4380	3576441	4470	18105	NODE_7_length_18105_cov_1.001111
3576518	4546	3576581	4609	18105	NODE_7_length_18105_cov_1.001111
3576575	4601	3576622	4648	18105	NODE_7_length_18105_cov_1.001111
3576730	4765	3576895	4930	18105	NODE_7_length_18105_cov_1.001111
3576942	4982	3577006	5046	18105	NODE_7_length_18105_cov_1.001111
3577007	5049	3577051	5093	18105	NODE_7_length_18105_cov_1.001111
3577050	5093	3577163	5206	18105	NODE_7_length_18105_cov_1.001111
3577176	5221	3577210	5255	18105	NODE_7_length_18105_cov_1.001111
3577215	5263	3577248	5296	18105	NODE_7_length_18105_cov_1.001111
3577262	5313	3577294	5345	18105	NODE_7_length_18105_cov_1.001111
3577369	5426	3577412	5469	18105	NODE_7_length_18105_cov_1.001111
3577411	5470	3577498	5557	18105	NODE_7_length_18105_cov_1.001111
3577534	5595	3577603	5664	18105	NODE_7_length_18105_cov_1.001111
3577663	5724	3577765	5826	18105	NODE_7_length_18105_cov_1.001111
3577786	5853	3577927	5994	18105	NODE_7_length_18105_cov_1.001111
3577928	5999	3577963	6034	18105	NODE_7_length_18105_cov_1.001111
3577987	6062	3578031	6106	18105	NODE_7_length_18105_cov_1.001111
3578028	6104	3578083	6159	18105	NODE_7_length_18105_cov_1.001111
3578216	6296	3578251	6331	18105	NODE_7_length_18105_cov_1.001111
3578254	6333	3578306	6385	18105	NODE_7_length_18105_cov_1.001111
3578311	6391	3578450	6530	18105	NODE_7_length_18105_cov_1.001111
3578482	6562	3578534	6614	18105	NODE_7_length_18105_cov_1.001111
3578534	6616	3578595	6677	18105	NODE_7_length_18105_cov_1.001111
3578604	6689	3578696	6781	18105	NODE_7_length_18105_cov_1.001111
3578775	6863	3578837	6925	18105	NODE_7_length_18105_cov_1.001111
3578963	7054	3579053	7144	18105	NODE_7_length_18105_cov_1.001111
3579089	7175	3579175	7261	18105	NODE_7_length_18105_cov_1.001111
3579334	7440	3579385	7491	18105	NODE_7_length_18105_cov_1.001111
3579375	7483	3579434	7542	18105	NODE_7_length_18105_cov_1.001111
3579457	7565	3579557	7665	18105	NODE_7_length_18105_cov_1.001111
3579598	7703	3579664	7769	18105	NODE_7_length_18105_cov_1.001111
3579676	7777	3579778	7879	18105	NODE_7_length_18105_cov_1.001111
3579899	8005	3579970	8076	18105	NODE_7_length_18105_cov_1.001111
3579979	8092	3580012	8125	18105	NODE_7_length_18105_cov_1.001111
3580015	8134	3580217	8336	18105	NODE_7_length_18105_cov_1.001111
3580212	8332	3580269	8389	18105	NODE_7_length_18105_cov_1.001111
3580267	8389	3580310	8432	18105	NODE_7_length_18105_cov_1.001111
3580308	8432	3580383	8507	18105	NODE_7_length_18105_cov_1.001111
3580457	8583	3580523	8649	18105	NODE_7_length_18105_cov_1.001111
3580517	8646	3580573	8702	18105	NODE_7_length_18105_cov_1.001111
3580615	8739	3580737	8861	18105	NODE_7_length_18105_cov_1.001111
3580746	8866	3580869	8989	18105	NODE_7_length_18105_cov_1.001111
3580869	8987	3580922	9040	18105	NODE_7_length_18105_cov_1.001111
3580921	9041	3580960	9080	18105	NODE_7_length_18105_cov_1.001111
3580959	9080	3581015	9136	18105	NODE_7_length_18105_cov_1.001111
3581156	9292	3581259	9395	18105	NODE_7_length_18105_cov_1.001111
3581280	9418	3581340	9478	18105	NODE_7_length_18105_cov_1.001111
3581356	9491	3581415	9550	18105	NODE_7_length_18105_cov_1.001111
3581412	9548	3581492	9628	18105	NODE_7_length_18105_cov_1.001111
3581489	9623	3581542	9676	18105	NODE_7_length_18105_cov_1.001111
3581593	9729	3581641	9777	18105	NODE_7_length_18105_cov_1.001111
3581642	9780	3581699	9837	18105	NODE_7_length_18105_cov_1.001111
3581698	9837	3581776	9915	18105	NODE_7_length_18105_cov_1.001111
3581941	10080	3582012	10151	18105	NODE_7_length_18105_cov_1.001111
3582024	10166	3582117	10259	18105	NODE_7_length_18105_cov_1.001111
3582117	10262	3582217	10362	18105	NODE_7_length_18105_cov_1.001111
3582292	10441	3582350	10499	18105	NODE_7_length_18105_cov_1.001111
3582374	10520	3582413	10559	18105	NODE_7_length_18105_cov_1.001111
3582610	10749	3582661	10800	18105	NODE_7_length_18105_cov_1.001111
3582671	10808	3582823	10960	18105	NODE_7_length_18105_cov_1.001111
3582826	10968	3582870	11012	18105	NODE_7_length_18105_cov_1.001111
3582884	11028	3582926	11070	18105	NODE_7_length_18105_cov_1.001111
3582956	11102	3583042	11188	18105	NODE_7_length_18105_cov_1.001111
3583087	11235	3583145	11293	18105	NODE_7_length_18105_cov_1.001111
3583148	11303	3583190	11345	18105	NODE_7_length_18105_cov_1.001111
3583203	11359	3583308	11464	18105	NODE_7_length_18105_cov_1.001111
3583304	11461	3583408	11565	18105	NODE_7_length_18105_cov_1.001111
3583484	11650	3583550	11716	18105	NODE_7_length_18105_cov_1.001111
3583583	11746	3583686	11849	18105	NODE_7_length_18105_cov_1.001111
3583755	11920	3583817	11982	18105	NODE_7_length_18105_cov_1.001111
3583810	11974	3583841	12005	18105	NODE_7_length_18105_cov_1.001111
3583863	12033	3583911	12081	18105	NODE_7_length_18105_cov_1.001111
3583903	12076	3583960	12133	18105	NODE_7_length_18105_cov_1.001111
3583981	12149	3584017	12185	18105	NODE_7_length_18105_cov_1.001111
3584032	12205	3584082	12255	18105	NODE_7_length_18105_cov_1.001111
3584084	12256	3584122	12294	18105	NODE_7_length_18105_cov_1.001111
3584130	12306	3584239	12415	18105	NODE_7_length_18105_cov_1.001111
3584242	12421	3584283	12462	18105	NODE_7_length_18105_cov_1.001111
3584291	12469	3584368	12546	18105	NODE_7_length_18105_cov_1.001111
3584368	12548	3584411	12591	18105	NODE_7_length_18105_cov_1.001111
3584501	12686	3584536	12721	18105	NODE_7_length_18105_cov_1.001111
3584564	12747	3584627	12810	18105	NODE_7_length_18105_cov_1.001111
3584641	12828	3584714	12901	18105	NODE_7_length_18105_cov_1.001111
3584723	12913	3584780	12970	18105	NODE_7_length_18105_cov_1.001111
3584816	13006	3584974	13164	18105	NODE_7_length_18105_cov_1.001111
3585060	13254	3585120	13314	18105	NODE_7_length_18105_cov_1.001111
3585148	13340	3585376	13568	18105	NODE_7_length_18105_cov_1.001111
3585492	13697	3585535	13740	18105	NODE_7_length_18105_cov_1.001111
3585568	13778	3585641	13851	18105	NODE_7_length_18105_cov_1.001111
3585713	13930	3585757	13974	18105	NODE_7_length_18105_cov_1.001111
3585756	13972	3585796	14012	18105	NODE_7_length_18105_cov_1.001111
3585786	14003	3585914	14131	18105	NODE_7_length_18105_cov_1.001111
3585958	14179	3586001	14222	18105	NODE_7_length_18105_cov_1.001111
3585999	14221	3586118	14340	18105	NODE_7_length_18105_cov_1.001111
3586115	14338	3586163	14386	18105	NODE_7_length_18105_cov_1.001111
3586161	14383	3586204	14426	18105	NODE_7_length_18105_cov_1.001111
3586237	14461	3586293	14517	18105	NODE_7_length_18105_cov_1.001111
3586289	14516	3586331	14558	18105	NODE_7_length_18105_cov_1.001111
3586321	14551	3586360	14590	18105	NODE_7_length_18105_cov_1.001111
3586356	14585	3586395	14624	18105	NODE_7_length_18105_cov_1.001111
3586411	14641	3586504	14734	18105	NODE_7_length_18105_cov_1.001111
3586503	14732	3586624	14853	18105	NODE_7_length_18105_cov_1.001111
3586623	14854	3586683	14914	18105	NODE_7_length_18105_cov_1.001111
3586703	14936	3586742	14975	18105	NODE_7_length_18105_cov_1.001111
3586741	14975	3586819	15053	18105	NODE_7_length_18105_cov_1.001111
3586817	15052	3586859	15094	18105	NODE_7_length_18105_cov_1.001111
3586874	15106	3586908	15140	18105	NODE_7_length_18105_cov_1.001111
3586904	15137	3587072	15305	18105	NODE_7_length_18105_cov_1.001111
3587075	15312	3587139	15376	18105	NODE_7_length_18105_cov_1.001111
3587165	15405	3587213	15453	18105	NODE_7_length_18105_cov_1.001111
3587203	15445	3587274	15516	18105	NODE_7_length_18105_cov_1.001111
3587269	15512	3587332	15575	18105	NODE_7_length_18105_cov_1.001111
3587356	15605	3587423	15672	18105	NODE_7_length_18105_cov_1.001111
3587512	15762	3587574	15824	18105	NODE_7_length_18105_cov_1.001111
3587595	15849	3587663	15917	18105	NODE_7_length_18105_cov_1.001111
3587669	15925	3587757	16013	18105	NODE_7_length_18105_cov_1.001111
3587761	16014	3587801	16054	18105	NODE_7_length_18105_cov_1.001111
3587839	16096	3587938	16195	18105	NODE_7_length_18105_cov_1.001111
3587938	16194	3588017	16273	18105	NODE_7_length_18105_cov_1.001111
3588063	16324	3588175	16436	18105	NODE_7_length_18105_cov_1.001111
3588267	16526	3588337	16596	18105	NODE_7_length_18105_cov_1.001111
3588365	16623	3588516	16774	18105	NODE_7_length_18105_cov_1.001111
3588511	16767	3588563	16819	18105	NODE_7_length_18105_cov_1.001111
3588578	16835	3588613	16870	18105	NODE_7_length_18105_cov_1.001111
3588617	16875	3588661	16919	18105	NODE_7_length_18105_cov_1.001111
3588702	16966	3588767	17031	18105	NODE_7_length_18105_cov_1.001111
3588843	17093	3588897	17147	18105	NODE_7_length_18105_cov_1.001111
3589079	17334	3589138	17393	18105	NODE_7_length_18105_cov_1.001111
3589128	17381	3589246	17499	18105	NODE_7_length_18105_cov_1.001111
3589312	17571	3589344	17603	18105	NODE_7_length_18105_cov_1.001111
3589407	17666	3589441	17700	18105	NODE_7_length_18105_cov_1.001111
3589446	17704	3589491	17749	18105	NODE_7_length_18105_cov_1.001111
3589514	17769	3589551	17806	18105	NODE_7_length_18105_cov_1.001111
3589592	17847	3589683	17938	18105	NODE_7_length_18105_cov_1.001111
3589733	17991	3589787	18045	18105	NODE_7_length_18105_cov_1.001111
1378983	2808	1379139	2964	18105	NODE_7_length_18105_cov_1.001111
1976528	7744	1976628	7844	18105	NODE_7_length_18105_cov_1.001111
1976628	7847	1976721	7940	18105	NODE_7_length_18105_cov_1.001111
1976733	7955	1976804	8026	18105	NODE_7_length_18105_cov_1.001111
1976969	8191	1977047	8269	18105	NODE_7_length_18105_cov_1.001111
1977046	8269	1977103	8326	18105	NODE_7_length_18105_cov_1.001111
1977104	8329	1977152	8377	18105	NODE_7_length_18105_cov_1.001111
1977203	8430	1977256	8483	18105	NODE_7_length_18105_cov_1.001111
1977253	8478	1977309	8534	18105	NODE_7_length_18105_cov_1.001111
250420	93	250455	128	19829	NODE_8_length_19829_cov_1.004714
250487	163	250531	207	19829	NODE_8_length_19829_cov_1.004714
250547	225	250691	369	19829	NODE_8_length_19829_cov_1.004714
250792	482	250906	596	19829	NODE_8_length_19829_cov_1.004714
250999	696	251069	766	19829	NODE_8_length_19829_cov_1.004714
251124	822	251199	897	19829	NODE_8_length_19829_cov_1.004714
251265	971	251307	1013	19829	NODE_8_length_19829_cov_1.004714
251307	1014	251389	1096	19829	NODE_8_length_19829_cov_1.004714
251436	1144	251490	1198	19829	NODE_8_length_19829_cov_1.004714
251514	1217	251569	1272	19829	NODE_8_length_19829_cov_1.004714
251755	1450	251825	1520	19829	NODE_8_length_19829_cov_1.004714
251826	1524	251862	1560	19829	NODE_8_length_19829_cov_1.004714
251978	1682	252073	1777	19829	NODE_8_length_19829_cov_1.004714
252118	1830	252157	1869	19829	NODE_8_length_19829_cov_1.004714
252159	1870	252202	1913	19829	NODE_8_length_19829_cov_1.004714
252224	1932	252277	1985	19829	NODE_8_length_19829_cov_1.004714
252256	1967	252336	2047	19829	NODE_8_length_19829_cov_1.004714
252358	2074	252399	2115	19829	NODE_8_length_19829_cov_1.004714
252431	2143	252473	2185	19829	NODE_8_length_19829_cov_1.004714
252556	2275	252638	2357	19829	NODE_8_length_19829_cov_1.004714
252689	2412	252769	2492	19829	NODE_8_length_19829_cov_1.004714
252781	2506	252868	2593	19829	NODE_8_length_19829_cov_1.004714
252869	2592	252917	2640	19829	NODE_8_length_19829_cov_1.004714
253019	2746	253063	2790	19829	NODE_8_length_19829_cov_1.004714
253063	2788	253153	2878	19829	NODE_8_length_19829_cov_1.004714
253131	2858	253193	2920	19829	NODE_8_length_19829_cov_1.004714
253195	2919	253258	2982	19829	NODE_8_length_19829_cov_1.004714
253329	3051	253408	3130	19829	NODE_8_length_19829_cov_1.004714
253446	3166	253505	3225	19829	NODE_8_length_19829_cov_1.004714
253531	3252	253616	3337	19829	NODE_8_length_19829_cov_1.004714
253728	3447	253780	3499	19829	NODE_8_length_19829_cov_1.004714
253790	3511	253828	3549	19829	NODE_8_length_19829_cov_1.004714
253888	3605	253965	3682	19829	NODE_8_length_19829_cov_1.004714
253964	3680	254052	3768	19829	NODE_8_length_19829_cov_1.004714
254053	3771	254141	3859	19829	NODE_8_length_19829_cov_1.004714
254162	3876	254366	4080	19829	NODE_8_length_19829_cov_1.004714
254456	4175	254494	4213	19829	NODE_8_length_19829_cov_1.004714
254497	4217	254534	4254	19829	NODE_8_length_19829_cov_1.004714
254545	4262	254657	4374	19829	NODE_8_length_19829_cov_1.004714
254743	4460	254838	4555	19829	NODE_8_length_19829_cov_1.004714
254830	4544	254973	4687	19829	NODE_8_length_19829_cov_1.004714
254997	4709	255043	4755	19829	NODE_8_length_19829_cov_1.004714
255046	4757	255117	4828	19829	NODE_8_length_19829_cov_1.004714
255088	4800	255183	4895	19829	NODE_8_length_19829_cov_1.004714
255189	4896	255250	4957	19829	NODE_8_length_19829_cov_1.004714
255275	4980	255343	5048	19829	NODE_8_length_19829_cov_1.004714
255416	5123	255521	5228	19829	NODE_8_length_19829_cov_1.004714
255548	5257	255597	5306	19829	NODE_8_length_19829_cov_1.004714
255581	5291	255672	5382	19829	NODE_8_length_19829_cov_1.004714
255663	5372	255757	5466	19829	NODE_8_length_19829_cov_1.004714
255788	5493	255858	5563	19829	NODE_8_length_19829_cov_1.004714
255952	5666	255987	5701	19829	NODE_8_length_19829_cov_1.004714
255985	5698	256096	5809	19829	NODE_8_length_19829_cov_1.004714
256102	5817	256204	5919	19829	NODE_8_length_19829_cov_1.004714
256221	5935	256272	5986	19829	NODE_8_length_19829_cov_1.004714
256291	6005	256381	6095	19829	NODE_8_length_19829_cov_1.004714
256381	6097	256441	6157	19829	NODE_8_length_19829_cov_1.004714
256436	6153	256472	6189	19829	NODE_8_length_19829_cov_1.004714
256468	6184	256591	6307	19829	NODE_8_length_19829_cov_1.004714
256758	6472	256802	6516	19829	NODE_8_length_19829_cov_1.004714
256803	6516	256858	6571	19829	NODE_8_length_19829_cov_1.004714
256856	6568	256941	6653	19829	NODE_8_length_19829_cov_1.004714
257078	6793	257110	6825	19829	NODE_8_length_19829_cov_1.004714
257112	6829	257153	6870	19829	NODE_8_length_19829_cov_1.004714
257153	6871	257206	6924	19829	NODE_8_length_19829_cov_1.004714
257231	6946	257266	6981	19829	NODE_8_length_19829_cov_1.004714
257264	6980	257385	7101	19829	NODE_8_length_19829_cov_1.004714
257405	7122	257504	7221	19829	NODE_8_length_19829_cov_1.004714
257498	7216	257540	7258	19829	NODE_8_length_19829_cov_1.004714
257553	7277	257589	7313	19829	NODE_8_length_19829_cov_1.004714
257614	7338	257738	7462	19829	NODE_8_length_19829_cov_1.004714
257782	7505	257829	7552	19829	NODE_8_length_19829_cov_1.004714
257828	7552	257875	7599	19829	NODE_8_length_19829_cov_1.004714
257928	8412	257975	8459	19829	NODE_8_length_19829_cov_1.004714
257973	8456	258046	8529	19829	NODE_8_length_19829_cov_1.004714
258046	8528	258122	8604	19829	NODE_8_length_19829_cov_1.004714
258122	8602	258163	8643	19829	NODE_8_length_19829_cov_1.004714
258179	8663	258238	8722	19829	NODE_8_length_19829_cov_1.004714
258238	8724	258307	8793	19829	NODE_8_length_19829_cov_1.004714
258307	8794	258378	8865	19829	NODE_8_length_19829_cov_1.004714
258425	8914	258466	8955	19829	NODE_8_length_19829_cov_1.004714
258471	8959	258543	9031	19829	NODE_8_length_19829_cov_1.004714
258542	9029	258587	9074	19829	NODE_8_length_19829_cov_1.004714
258585	9073	258687	9175	19829	NODE_8_length_19829_cov_1.004714
258732	9225	258779	9272	19829	NODE_8_length_19829_cov_1.004714
258824	9323	258861	9360	19829	NODE_8_length_19829_cov_1.004714
258866	9363	258911	9408	19829	NODE_8_length_19829_cov_1.004714
258912	9407	259030	9525	19829	NODE_8_length_19829_cov_1.004714
259043	9536	259088	9581	19829	NODE_8_length_19829_cov_1.004714
259268	9760	259339	9831	19829	NODE_8_length_19829_cov_1.004714
259338	9829	259474	9965	19829	NODE_8_length_19829_cov_1.004714
259474	9966	259594	10086	19829	NODE_8_length_19829_cov_1.004714
259583	10077	259663	10157	19829	NODE_8_length_19829_cov_1.004714
259663	10159	259746	10242	19829	NODE_8_length_19829_cov_1.004714
259850	10351	259890	10391	19829	NODE_8_length_19829_cov_1.004714
259883	10383	259934	10434	19829	NODE_8_length_19829_cov_1.004714
259957	10463	260025	10531	19829	NODE_8_length_19829_cov_1.004714
